kindName;otherKindName;count;count_unique;min_time;max_time;avg_time
taskOperation;taskCostSpent;;13;1556952864000;1556952864000;1556952864000.0
taskCostSpent;taskAssigned;;13;1556953612000;1556953612000;1556953612000.0
taskAssigned;taskCostSpent;;13;1556952864000;1556952864000;1556952864000.0
taskCostSpent;taskOperation;;13;1556953612000;1556953612000;1556953612000.0
taskOperation;taskCostSpent;;9;1556952896000;1556952896000;1556952896000.0
taskCostSpent;taskAssigned;;9;1556953629000;1556953629000;1556953629000.0
taskAssigned;taskCostSpent;;9;1556952896000;1556952896000;1556952896000.0
taskCostSpent;taskOperation;;9;1556953629000;1556953629000;1556953629000.0
taskOperation;taskCostSpent;;16;1556952898000;1556952898000;1556952898000.0
taskCostSpent;taskAssigned;;16;1556953674000;1556953674000;1556953674000.0
taskAssigned;taskCostSpent;;16;1556952898000;1556952898000;1556952898000.0
taskCostSpent;taskComplete;;16;1556953674000;1556953674000;1556953674000.0
taskComplete;taskFinished;;5;1556952852000;1556952852000;1556952852000.0
taskFinished;taskNew;;5;1556952852000;1556952852000;1556952852000.0
taskNew;taskDelivered;;29;1556952950000;1556952950000;1556952950000.0
taskDelivered;taskComplete;;29;1556952950000;1556952950000;1556952950000.0
taskComplete;taskOperation;;22;1556952937000;1556952937000;1556952937000.0
taskOperation;taskCostSpent;;29;1556952950000;1556952950000;1556952950000.0
taskCostSpent;taskAssigned;;29;1556953686000;1556953686000;1556953686000.0
taskAssigned;taskCostSpent;;29;1556952950000;1556952950000;1556952950000.0
taskCostSpent;taskDelivered;;29;1556953686000;1556953686000;1556953686000.0
taskDelivered;taskDelivered;;20;1556952901000;1556952901000;1556952901000.0
taskDelivered;taskComplete;;24;1556952955000;1556952955000;1556952955000.0
taskComplete;taskOperation;;15;1556952922000;1556952922000;1556952922000.0
taskOperation;taskSupported;;20;1556952901000;1556952901000;1556952901000.0
taskSupported;taskSupported;;20;1556953501000;1556953501000;1556953501000.0
taskSupported;taskCostSpent;;20;1556953501000;1556953501000;1556953501000.0
taskCostSpent;taskOperation;;20;1556953501000;1556953501000;1556953501000.0
taskOperation;taskSupported;;24;1556952955000;1556952955000;1556952955000.0
taskSupported;taskSupported;;24;1556953555000;1556953555000;1556953555000.0
taskSupported;taskCostSpent;;24;1556953555000;1556953555000;1556953555000.0
taskCostSpent;taskDelivered;;24;1556953555000;1556953555000;1556953555000.0
taskDelivered;taskDelivered;;10;1556952915000;1556952915000;1556952915000.0
taskDelivered;taskOperation;;11;1556952937000;1556952937000;1556952937000.0
taskOperation;taskSupported;;10;1556952915000;1556952915000;1556952915000.0
taskSupported;taskCostSpent;;10;1556952975000;1556952975000;1556952975000.0
taskCostSpent;taskOperation;;10;1556952975000;1556952975000;1556952975000.0
taskOperation;taskSupported;;11;1556952937000;1556952937000;1556952937000.0
taskSupported;taskCostSpent;;11;1556952997000;1556952997000;1556952997000.0
taskCostSpent;taskDelivered;;11;1556952997000;1556952997000;1556952997000.0
taskDelivered;taskComplete;;22;1556952997000;1556952997000;1556952997000.0
taskComplete;taskOperation;;14;1556952974000;1556952974000;1556952974000.0
taskOperation;taskSupported;;22;1556952997000;1556952997000;1556952997000.0
taskSupported;taskSupported;;22;1556953597000;1556953597000;1556953597000.0
taskSupported;taskCostSpent;;22;1556953597000;1556953597000;1556953597000.0
taskCostSpent;taskDelivered;;22;1556953597000;1556953597000;1556953597000.0
taskDelivered;taskOperation;;15;1556952982000;1556952982000;1556952982000.0
taskOperation;taskCostSpent;;15;1556952982000;1556952982000;1556952982000.0
taskCostSpent;taskAssigned;;15;1556953806000;1556953806000;1556953806000.0
taskAssigned;taskCostSpent;;15;1556952982000;1556952982000;1556952982000.0
taskCostSpent;taskComplete;;15;1556953806000;1556953806000;1556953806000.0
taskComplete;taskComplete;;11;1556952997000;1556952997000;1556952997000.0
taskComplete;taskFinished;;10;1556952975000;1556952975000;1556952975000.0
taskFinished;taskFinished;;10;1556952975000;1556952975000;1556952975000.0
taskFinished;taskComplete;;11;1556952997000;1556952997000;1556952997000.0
taskComplete;taskComplete;;23;1556953036000;1556953036000;1556953036000.0
taskComplete;taskDelivered;;17;1556953056000;1556953056000;1556953056000.0
taskDelivered;taskOperation;;14;1556953034000;1556953034000;1556953034000.0
taskOperation;taskSupported;;14;1556953034000;1556953034000;1556953034000.0
taskSupported;taskCostSpent;;14;1556953094000;1556953094000;1556953094000.0
taskCostSpent;taskDelivered;;14;1556953094000;1556953094000;1556953094000.0
taskDelivered;taskOperation;;23;1556953096000;1556953096000;1556953096000.0
taskOperation;taskSupported;;23;1556953096000;1556953096000;1556953096000.0
taskSupported;taskSupported;;23;1556953696000;1556953696000;1556953696000.0
taskSupported;taskCostSpent;;23;1556953696000;1556953696000;1556953696000.0
taskCostSpent;taskDelivered;;23;1556953696000;1556953696000;1556953696000.0
taskDelivered;taskOperation;;17;1556953116000;1556953116000;1556953116000.0
taskOperation;taskCostSpent;;17;1556953116000;1556953116000;1556953116000.0
taskCostSpent;taskAssigned;;17;1556953845000;1556953845000;1556953845000.0
taskAssigned;taskCostSpent;;17;1556953116000;1556953116000;1556953116000.0
taskCostSpent;taskComplete;;17;1556953845000;1556953845000;1556953845000.0
taskComplete;taskFinished;;14;1556953094000;1556953094000;1556953094000.0
taskFinished;taskComplete;;14;1556953094000;1556953094000;1556953094000.0
taskComplete;taskDelivered;;25;1556953199000;1556953199000;1556953199000.0
taskDelivered;taskComplete;;25;1556953259000;1556953259000;1556953259000.0
taskComplete;taskOperation;;18;1556953219000;1556953219000;1556953219000.0
taskOperation;taskSupported;;25;1556953259000;1556953259000;1556953259000.0
taskSupported;taskSupported;;25;1556953859000;1556953859000;1556953859000.0
taskSupported;taskCostSpent;;25;1556953859000;1556953859000;1556953859000.0
taskCostSpent;taskComplete;;25;1556953859000;1556953859000;1556953859000.0
taskComplete;taskComplete;;2;1556953214000;1556953214000;1556953214000.0
taskComplete;taskDelivered;;1;1556953253000;1556953253000;1556953253000.0
taskDelivered;taskDelivered;;1;1556953253000;1556953253000;1556953253000.0
taskDelivered;taskOperation;;2;1556953214000;1556953214000;1556953214000.0
taskOperation;taskCostSpent;;2;1556953214000;1556953214000;1556953214000.0
taskCostSpent;taskAssigned;;2;1556953274000;1556953274000;1556953274000.0
taskAssigned;taskSupported;;2;1556953214000;1556953214000;1556953214000.0
taskSupported;taskCostSpent;;2;1556953274000;1556953274000;1556953274000.0
taskCostSpent;taskOperation;;2;1556953274000;1556953274000;1556953274000.0
taskOperation;taskCostSpent;;1;1556953253000;1556953253000;1556953253000.0
taskCostSpent;taskAssigned;;1;1556953313000;1556953313000;1556953313000.0
taskAssigned;taskSupported;;1;1556953253000;1556953253000;1556953253000.0
taskSupported;taskCostSpent;;1;1556953313000;1556953313000;1556953313000.0
taskCostSpent;taskNew;;1;1556953313000;1556953313000;1556953313000.0
taskNew;taskNew;;30;1556953276000;1556953276000;1556953276000.0
taskNew;taskDelivered;;31;1556953319000;1556953319000;1556953319000.0
taskDelivered;taskDelivered;;31;1556953319000;1556953319000;1556953319000.0
taskDelivered;taskOperation;;30;1556953276000;1556953276000;1556953276000.0
taskOperation;taskCostSpent;;30;1556953276000;1556953276000;1556953276000.0
taskCostSpent;taskAssigned;;30;1556954060000;1556954060000;1556954060000.0
taskAssigned;taskCostSpent;;30;1556953276000;1556953276000;1556953276000.0
taskCostSpent;taskOperation;;30;1556954060000;1556954060000;1556954060000.0
taskOperation;taskCostSpent;;31;1556953319000;1556953319000;1556953319000.0
taskCostSpent;taskAssigned;;31;1556953957000;1556953957000;1556953957000.0
taskAssigned;taskCostSpent;;31;1556953319000;1556953319000;1556953319000.0
taskCostSpent;taskDelivered;;31;1556953957000;1556953957000;1556953957000.0
taskDelivered;taskOperation;;18;1556953279000;1556953279000;1556953279000.0
taskOperation;taskCostSpent;;18;1556953279000;1556953279000;1556953279000.0
taskCostSpent;taskAssigned;;18;1556954126000;1556954126000;1556954126000.0
taskAssigned;taskCostSpent;;18;1556953279000;1556953279000;1556953279000.0
taskCostSpent;taskComplete;;18;1556954126000;1556954126000;1556954126000.0
taskComplete;taskComplete;;1;1556953313000;1556953313000;1556953313000.0
taskComplete;taskFinished;;2;1556953274000;1556953274000;1556953274000.0
taskFinished;taskFinished;;2;1556953274000;1556953274000;1556953274000.0
taskFinished;taskComplete;;1;1556953313000;1556953313000;1556953313000.0
taskComplete;taskComplete;;27;1556953358000;1556953358000;1556953358000.0
taskComplete;taskComplete;;26;1556953368000;1556953368000;1556953368000.0
taskComplete;taskComplete;;19;1556953343000;1556953343000;1556953343000.0
taskComplete;taskNew;;6;1556953350000;1556953350000;1556953350000.0
taskNew;taskDelivered;;32;1556953388000;1556953388000;1556953388000.0
taskDelivered;taskOperation;;32;1556953388000;1556953388000;1556953388000.0
taskOperation;taskCostSpent;;32;1556953388000;1556953388000;1556953388000.0
taskCostSpent;taskAssigned;;32;1556954243000;1556954243000;1556954243000.0
taskAssigned;taskCostSpent;;32;1556953388000;1556953388000;1556953388000.0
taskCostSpent;taskDelivered;;32;1556954243000;1556954243000;1556954243000.0
taskDelivered;taskDelivered;;26;1556953428000;1556953428000;1556953428000.0
taskDelivered;taskComplete;;27;1556953418000;1556953418000;1556953418000.0
taskComplete;taskOperation;;21;1556953400000;1556953400000;1556953400000.0
taskOperation;taskSupported;;27;1556953418000;1556953418000;1556953418000.0
taskSupported;taskSupported;;27;1556954018000;1556954018000;1556954018000.0
taskSupported;taskCostSpent;;27;1556954018000;1556954018000;1556954018000.0
taskCostSpent;taskOperation;;27;1556954018000;1556954018000;1556954018000.0
taskOperation;taskSupported;;26;1556953428000;1556953428000;1556953428000.0
taskSupported;taskSupported;;26;1556954028000;1556954028000;1556954028000.0
taskSupported;taskCostSpent;;26;1556954028000;1556954028000;1556954028000.0
taskCostSpent;taskDelivered;;26;1556954028000;1556954028000;1556954028000.0
taskDelivered;taskOperation;;19;1556953403000;1556953403000;1556953403000.0
taskOperation;taskCostSpent;;19;1556953403000;1556953403000;1556953403000.0
taskCostSpent;taskAssigned;;19;1556954147000;1556954147000;1556954147000.0
taskAssigned;taskCostSpent;;19;1556953403000;1556953403000;1556953403000.0
taskCostSpent;taskComplete;;19;1556954147000;1556954147000;1556954147000.0
taskComplete;taskDelivered;;28;1556953491000;1556953491000;1556953491000.0
taskDelivered;taskOperation;;21;1556953460000;1556953460000;1556953460000.0
taskOperation;taskCostSpent;;21;1556953460000;1556953460000;1556953460000.0
taskCostSpent;taskAssigned;;21;1556954142000;1556954142000;1556954142000.0
taskAssigned;taskCostSpent;;21;1556953460000;1556953460000;1556953460000.0
taskCostSpent;taskNew;;21;1556954142000;1556954142000;1556954142000.0
taskNew;taskDelivered;;33;1556953556000;1556953556000;1556953556000.0
taskDelivered;taskOperation;;33;1556953556000;1556953556000;1556953556000.0
taskOperation;taskCostSpent;;33;1556953556000;1556953556000;1556953556000.0
taskCostSpent;taskAssigned;;33;1556954168000;1556954168000;1556954168000.0
taskAssigned;taskCostSpent;;33;1556953556000;1556953556000;1556953556000.0
taskCostSpent;taskDelivered;;33;1556954168000;1556954168000;1556954168000.0
taskDelivered;taskComplete;;28;1556953551000;1556953551000;1556953551000.0
taskComplete;taskComplete;;24;1556953555000;1556953555000;1556953555000.0
taskComplete;taskOperation;;20;1556953501000;1556953501000;1556953501000.0
taskOperation;taskSupported;;28;1556953551000;1556953551000;1556953551000.0
taskSupported;taskSupported;;28;1556954151000;1556954151000;1556954151000.0
taskSupported;taskCostSpent;;28;1556954151000;1556954151000;1556954151000.0
taskCostSpent;taskComplete;;28;1556954151000;1556954151000;1556954151000.0
taskComplete;taskComplete;;22;1556953597000;1556953597000;1556953597000.0
taskComplete;taskComplete;;13;1556953612000;1556953612000;1556953612000.0
taskComplete;taskComplete;;12;1556953568000;1556953568000;1556953568000.0
taskComplete;taskDelivered;;8;1556953582000;1556953582000;1556953582000.0
taskDelivered;taskDelivered;;20;1556953561000;1556953561000;1556953561000.0
taskDelivered;taskOperation;;24;1556953615000;1556953615000;1556953615000.0
taskOperation;taskSupported;;20;1556953561000;1556953561000;1556953561000.0
taskSupported;taskCostSpent;;20;1556953621000;1556953621000;1556953621000.0
taskCostSpent;taskOperation;;20;1556953621000;1556953621000;1556953621000.0
taskOperation;taskSupported;;24;1556953615000;1556953615000;1556953615000.0
taskSupported;taskCostSpent;;24;1556953675000;1556953675000;1556953675000.0
taskCostSpent;taskNew;;24;1556953675000;1556953675000;1556953675000.0
taskNew;taskDelivered;;34;1556953668000;1556953668000;1556953668000.0
taskDelivered;taskOperation;;34;1556953668000;1556953668000;1556953668000.0
taskOperation;taskCostSpent;;34;1556953668000;1556953668000;1556953668000.0
taskCostSpent;taskAssigned;;34;1556954538000;1556954538000;1556954538000.0
taskAssigned;taskCostSpent;;34;1556953668000;1556953668000;1556953668000.0
taskCostSpent;taskDelivered;;34;1556954538000;1556954538000;1556954538000.0
taskDelivered;taskComplete;;22;1556953657000;1556953657000;1556953657000.0
taskComplete;taskComplete;;16;1556953674000;1556953674000;1556953674000.0
taskComplete;taskOperation;;9;1556953629000;1556953629000;1556953629000.0
taskOperation;taskCostSpent;;22;1556953657000;1556953657000;1556953657000.0
taskCostSpent;taskAssigned;;22;1556954265000;1556954265000;1556954265000.0
taskAssigned;taskCostSpent;;22;1556953657000;1556953657000;1556953657000.0
taskCostSpent;taskComplete;;22;1556954265000;1556954265000;1556954265000.0
taskComplete;taskComplete;;24;1556953675000;1556953675000;1556953675000.0
taskComplete;taskFinished;;20;1556953621000;1556953621000;1556953621000.0
taskFinished;taskFinished;;20;1556953621000;1556953621000;1556953621000.0
taskFinished;taskComplete;;24;1556953675000;1556953675000;1556953675000.0
taskComplete;taskComplete;;29;1556953686000;1556953686000;1556953686000.0
taskComplete;taskDelivered;;23;1556953696000;1556953696000;1556953696000.0
taskDelivered;taskOperation;;3;1556953692000;1556953692000;1556953692000.0
taskOperation;taskCostSpent;;3;1556953692000;1556953692000;1556953692000.0
taskCostSpent;taskAssigned;;3;1556954066000;1556954066000;1556954066000.0
taskAssigned;taskCostSpent;;3;1556953692000;1556953692000;1556953692000.0
taskCostSpent;taskNew;;3;1556954066000;1556954066000;1556954066000.0
taskNew;taskDelivered;;35;1556953767000;1556953767000;1556953767000.0
taskDelivered;taskOperation;;35;1556953767000;1556953767000;1556953767000.0
taskOperation;taskCostSpent;;35;1556953767000;1556953767000;1556953767000.0
taskCostSpent;taskAssigned;;35;1556954617000;1556954617000;1556954617000.0
taskAssigned;taskCostSpent;;35;1556953767000;1556953767000;1556953767000.0
taskCostSpent;taskDelivered;;35;1556954617000;1556954617000;1556954617000.0
taskDelivered;taskOperation;;29;1556953746000;1556953746000;1556953746000.0
taskOperation;taskSupported;;29;1556953746000;1556953746000;1556953746000.0
taskSupported;taskSupported;;29;1556954346000;1556954346000;1556954346000.0
taskSupported;taskCostSpent;;29;1556954346000;1556954346000;1556954346000.0
taskCostSpent;taskDelivered;;29;1556954346000;1556954346000;1556954346000.0
taskDelivered;taskOperation;;23;1556953756000;1556953756000;1556953756000.0
taskOperation;taskCostSpent;;23;1556953756000;1556953756000;1556953756000.0
taskCostSpent;taskAssigned;;23;1556954616000;1556954616000;1556954616000.0
taskAssigned;taskCostSpent;;23;1556953756000;1556953756000;1556953756000.0
taskCostSpent;taskComplete;;23;1556954616000;1556954616000;1556954616000.0
taskComplete;taskComplete;;25;1556953859000;1556953859000;1556953859000.0
taskComplete;taskComplete;;17;1556953845000;1556953845000;1556953845000.0
taskComplete;taskDelivered;;15;1556953806000;1556953806000;1556953806000.0
taskDelivered;taskOperation;;25;1556953919000;1556953919000;1556953919000.0
taskOperation;taskCostSpent;;25;1556953919000;1556953919000;1556953919000.0
taskCostSpent;taskAssigned;;25;1556954756000;1556954756000;1556954756000.0
taskAssigned;taskCostSpent;;25;1556953919000;1556953919000;1556953919000.0
taskCostSpent;taskNew;;25;1556954756000;1556954756000;1556954756000.0
taskNew;taskDelivered;;36;1556953944000;1556953944000;1556953944000.0
taskDelivered;taskComplete;;36;1556953944000;1556953944000;1556953944000.0
taskComplete;taskOperation;;31;1556953957000;1556953957000;1556953957000.0
taskOperation;taskCostSpent;;36;1556953944000;1556953944000;1556953944000.0
taskCostSpent;taskAssigned;;36;1556954556000;1556954556000;1556954556000.0
taskAssigned;taskCostSpent;;36;1556953944000;1556953944000;1556953944000.0
